,link,text,date,No_of_Likes,No_of_tweets
4755,https://twitter.com/solcugazete/status/1741319217704468885#m,"İBB iştirakı İSPER AŞ.’de sosyal tesis işçisi Tülay Çal, raporlu olmasına rağmen hukuksuz bir şekilde işten atıldı.  Tülay Çal, İBB önünde işini geri alabilmek için 55 GÜNDÜR direniyor!  İBB ise bu konuda sessiz…  Tülay Çal:  —  “Trafik kazası geçirdiğim için sol bacağımda platin var ve belim ameliyatlı. Ben de şefime bulaşıkhanede çalışamayacağımı, en ufak bir kazada büyük zarar göreceğimi söyledim. Sırf bu yüzden hakkımda tutanak tutup bir yevmiyemi kestiler. Onları daha önce uyarmama ve raporlu olmama rağmen burada da suçlanan ben oldum. Raporluyken, evde yatakta ağrıdan kıvranırken Lojistik Hizmet Bölümü’ne çağrıldım ve hakkımda ‘Verilen işi yapmadı, iş arkadaşlarıyla kavga etti’ diye yalan bir tutanak tutulduğunu ve 4 yevmiyemin kesildiğini öğrendim. Savunmamı verdikten sonra müdürün yanına gidip çok baskı gördüğümü söyledim. Ertesi gün telefonla çalışma yerimin değiştirildiği, Çamlıca Sosyal Tesisleri’ne gönderileceğim haberi geldi. Çamlıca’ya gitmeden önce Safa Tepe Sosyal Tesisleri’ne gidip eşyalarımı almaya gittiğimde, benden habersiz kilitli dolabımın açılıp eşyalarımın çöp torbası içinde yere atıldığını gördüm. Dolaptan alınıp yere fırlatılan çöp torbasında bulduğum pantolonuma bıraktığım evlilik yüzüğüm ve 480 TL param yoktu. Param ve alyansımın kayıp olduğunu söylediğimde güvenlik tutanak tuttu. Konu hakkında Lojistik Destek Hizmetleri Müdür Yardımcısı Hüseyin Sağır Bey’i aradım ve kamera kayıtlarını istedim. O da bana savcı veya polis kararı olamadan kamera kayıtlarını veremeyeceğini söyleyerek karakola gitmemi söyledi. Ama karakola gittiğim için ‘İş arkadaşlarına iftira atmak ve iş ortamını bozmak’tan hakkımda tutanak tutuldu ve Kod 25/2’den (46) işten atılan ben oldum.”  — “CHP’li ve Alevi olduğum için dışlandım.”  — “Tesislerde çalıştığımız için başımızın kapalı olması gerekiyordu. Yazmamı arkadan bağladığım için sürekli kadrolu çalışan bir kadın personel, ‘Sen Alevi misin?‘, ‘ Yazmanı arkadan değil, çeneni kapatacak şeklinde bağla’, ‘Yazma sana yakıştı artık sana namaz öğretiriz’ gibi baskılara ve mobbinge ve baskıya uğradım.”  — “Ramazan ayında oruç tutmadığım için oruç tutan diğer personelden farklı bir menü yemek zorunda kaldım. Oruçlu personelin ailesine yapılan yüzde 50 indirimden beni yararlandırmadılar.”  — “Benim bulunduğum tesiste aynı aileden 18 kişi çalışıyordu.”  — “İBB’yi kim yönetiyor anlamadım. CHP mi? Yoksa AKP’nin eski kadrosu mu? Görünüşte tencere CHP ama içinde kaynayan AKP. Yönetimde değişen bir şey yok. Yönetim aynı, kadro aynı ama ezilen yine emekçi.”  (Zeynep Kuray)","Dec 31, 2023 · 4:43 AM UTC",243.0,29.0
4756,https://twitter.com/solcugazete/status/1741214126955745685#m,"Osmaniye'de, tartıştığı 7 aylık hamile eşini bıçakla öldüren, ardından otomobilini uçuruma sürerek intihar etmeye çalışan Salim Koyuncu, hastanedeki tedavisinin ardından tutuklandı.","Dec 30, 2023 · 9:46 PM UTC",209.0,15.0
4757,https://twitter.com/solcugazete/status/1741209386356244928#m,Amerika'da yapılan bir araştırmaya göre 2023 yılında en çok kazaya karışan otomobil markası Tesla oldu.  (CNBC),"Dec 30, 2023 · 9:27 PM UTC",343.0,12.0
4758,https://twitter.com/solcugazete/status/1741202493718122804#m,"Hatay'da ""hasarsız"" denilerek yıkılmaması için mahkemeye başvurulan bina:","Dec 30, 2023 · 8:59 PM UTC",1496.0,51.0
4759,https://twitter.com/solcugazete/status/1741200981264605627#m,#SONDAKİKA  Bursa’da meydana gelen depremin büyüklüğü 3.7 olarak açıklandı.,"Dec 30, 2023 · 8:53 PM UTC",439.0,16.0
4760,https://twitter.com/solcugazete/status/1741199248517902351#m,#SONDAKİKA  Bursa’da hissedilen bir deprem meydana geldi.,"Dec 30, 2023 · 8:47 PM UTC",1436.0,81.0
4761,https://twitter.com/solcugazete/status/1741193564384534605#m,"TİP üyeleri ""Açım ben aç, çocuklarım aç"" diyen emekçi Yılmaz Çakır'ın intihar girişiminde bulunduğu AVM’den seslendi:   “AKP düzeni, yoksulluk düzenidir.”","Dec 30, 2023 · 8:24 PM UTC",1348.0,27.0
4762,https://twitter.com/solcugazete/status/1741192481910190435#m,29 yaşındaki eski milli boksör Cem Kılıç ölü bulundu.  ‘Aşırı doz’ nedeniyle yaşamını yitirdiği açıklandı.,"Dec 30, 2023 · 8:20 PM UTC",463.0,14.0
4763,https://twitter.com/solcugazete/status/1741187117328335307#m,"Erdoğan:  ""Türkiye'nin onurunu bizim nasıl savunduğumuzu da tüm dünya gayet iyi biliyor.""","Dec 30, 2023 · 7:58 PM UTC",714.0,94.0
4764,https://twitter.com/solcugazete/status/1741181408607936769#m,"Türkiye'de yılbaşı kutlaması yapacağını belirtenlerin %86,6'sı 2024'e evinde gireceğini söyledi.   (DHA)","Dec 30, 2023 · 7:36 PM UTC",728.0,61.0
4765,https://twitter.com/solcugazete/status/1741177447184289803#m,"Erdoğan:  “Hangi sebeple olursa olsun sporun günlük siyasi rekabetin mezesi haline getirilmesi yanlıştır, hatalıdır, sporumuza hiçbir faydası yoktur.”","Dec 30, 2023 · 7:20 PM UTC",1338.0,248.0
4766,https://twitter.com/solcugazete/status/1741175954041417889#m,Erdoğan:  “Geldiğimizde çöp çukur çamur doluydu İstanbul. Şimdi yine aynı hale dönüştürdüler.”,"Dec 30, 2023 · 7:14 PM UTC",263.0,60.0
4767,https://twitter.com/solcugazete/status/1741169816768040981#m,"Konya'da Bekir Doğan isimli erkek, boşandığı eşi Ayşe Gezer‘i ve kızı Gözde Nur Doğan’ı silahla vurarak öldürdü.","Dec 30, 2023 · 6:50 PM UTC",114.0,17.0
4768,https://twitter.com/solcugazete/status/1741168216456437763#m,Yurt dışından getirilen telefonların kullanım izin harcı 31.692 TL oldu.,"Dec 30, 2023 · 6:43 PM UTC",211.0,38.0
4769,https://twitter.com/solcugazete/status/1741166766527598620#m,2024 yılı gelir vergisi için vergi dilimleri Resmi Gazete'de yayımlandı.  — 110.000 TL'ye kadar %15 — 230.000 TL'ye kadar %20 — 580.000 TL'ye kadar %27 — 3.000.000 TL'ye kadar %35 — 3.000.000 TL ve üzeri %40 olarak belirlendi.,"Dec 30, 2023 · 6:38 PM UTC",178.0,29.0
4770,https://twitter.com/solcugazete/status/1741163172705247634#m,Henüz Atatürk paylaşımı yapmayan Süper Lig Takımları:  — Çaykur Rizespor — Kasımpaşa,"Dec 30, 2023 · 6:23 PM UTC",3595.0,181.0
4771,https://twitter.com/solcugazete/status/1741161555390083089#m,"Trabzon’da 19 yaşında bir gencin internetten tanıştığı bir hayat kadınıyla geçirmeyi planladığı yılbaşı gecesi hayali kabusa dönüştü.   Genç, dolandırıcı hayat kadınlarına 100 bin lirasını kaptırdı.","Dec 30, 2023 · 6:17 PM UTC",432.0,82.0
4772,https://twitter.com/solcugazete/status/1741153092572188791#m,2023'te servetini en çok artıran zenginler:  1. Elon Musk 2. Mark Zuckerberg 3. Jeff Bezos 4. Prajogo Pangestu 5. Larry Page 6. Amancio Ortega 7. Sergey Brin 8. Steve Ballmer 9. Larry Ellison 10. Jensen Huan   (Forbes),"Dec 30, 2023 · 5:43 PM UTC",270.0,29.0
4773,https://twitter.com/solcugazete/status/1741144013464313916#m,"Real Madrid, Arda Güler'in katıldığı antrenmandan video paylaştı.","Dec 30, 2023 · 5:07 PM UTC",392.0,18.0
4774,https://twitter.com/solcugazete/status/1741143225643982894#m,"Terör örgütü YPG, Kamışlı’da bir camiye “Şeyh Said” ismini verdi.","Dec 30, 2023 · 5:04 PM UTC",307.0,68.0
4775,https://twitter.com/solcugazete/status/1741141291881127991#m,"Suudi Arabistan'da mutsuz olan Benzema, ülkeden ayrıldı.   (Foot Mercato)","Dec 30, 2023 · 4:56 PM UTC",1510.0,39.0
4776,https://twitter.com/solcugazete/status/1741140308476269038#m,Playstation 5 Slim'in Türkiye satış fiyatı 29.999 TL oldu.,"Dec 30, 2023 · 4:52 PM UTC",308.0,44.0
4777,https://twitter.com/solcugazete/status/1741134090210885917#m,Yılbaşı tedbirleri kapsamında 208 bin 874 kolluk kuvvetinin görev yapacağı açıklandı.,"Dec 30, 2023 · 4:28 PM UTC",213.0,5.0
4778,https://twitter.com/solcugazete/status/1741130755382685876#m,"Suudi Arabistan'da restoranları bulunan CZN Burak ve Nusret, dün yaşananlara ilişkin hiçbir paylaşımda bulunmadı.","Dec 30, 2023 · 4:14 PM UTC",4966.0,282.0
4779,https://twitter.com/solcugazete/status/1741126214503305498#m,"AKP Milletvekili Hulki Cevizoğlu:   ""Atatürk tişörtü giyeceğim diye milleti ayağa kaldırmanın alemi var mı?""","Dec 30, 2023 · 3:56 PM UTC",2258.0,1465.0
4780,https://twitter.com/solcugazete/status/1741122925904748942#m,#SONDAKİKA  Resmi Gazete'de yayınlanan tebliğe göre Motorlu Taşıtlar Vergisi'ne %58 yeniden değerleme oranında zam geldi.,"Dec 30, 2023 · 3:43 PM UTC",323.0,36.0
4781,https://twitter.com/solcugazete/status/1741122473590997215#m,Ukrayna'nın Rusya'ya düzenlediği füze saldırısında 10 kişi hayatını kaybetti.,"Dec 30, 2023 · 3:42 PM UTC",271.0,22.0
4782,https://twitter.com/solcugazete/status/1741119383798251629#m,"Kars'ın Sarıkamış ilçesinde 109 yıl önce Allahu Ekber Dağları'nda donarak şehit olan askerlerin anısına, kardan heykellerin yapımına başlandı.","Dec 30, 2023 · 3:29 PM UTC",1144.0,20.0
4783,https://twitter.com/solcugazete/status/1741117992811872761#m,Berlin'de yılbaşı gecesi düzenlenmesi planlanan Filistin'e destek yürüyüşü yasaklandı.,"Dec 30, 2023 · 3:24 PM UTC",1219.0,46.0
4784,https://twitter.com/solcugazete/status/1741116388255707269#m,"Araştırma: Türk halkının %56,8'i yılbaşı kutlaması yapmayacak.  (Sözcü)","Dec 30, 2023 · 3:17 PM UTC",1145.0,309.0
4785,https://twitter.com/solcugazete/status/1741112741346378191#m,#SONDAKİKA  İzmir Üçyol Metro İstasyonu'nda yürüyen merdivenin basamaklarının kayması nedeniyle 5 kişi yaralandı!,"Dec 30, 2023 · 3:03 PM UTC",168.0,7.0
4786,https://twitter.com/solcugazete/status/1741110974294163794#m,"Trabzon'da 80 yaşındaki Y.A., 52 yaşındaki zihinsel engelli kızını tabancayla ateş ederek öldürdü.  Şahıs daha sonra aynı tabancayla intihar etti.","Dec 30, 2023 · 2:56 PM UTC",402.0,58.0
4787,https://twitter.com/solcugazete/status/1741105479676256647#m,"İtalya'nın ilk kadın Başbakanı Giorgia Meloni'ye aşırı sağcı bir gazete tarafından ""Yılın Erkeği"" ödülü verildi.","Dec 30, 2023 · 2:34 PM UTC",458.0,23.0
4788,https://twitter.com/solcugazete/status/1741103664545058997#m,"Yeni Akit, Süper Kupa krizinde Ali Koç'u hedef gösterdi.","Dec 30, 2023 · 2:27 PM UTC",250.0,60.0
4789,https://twitter.com/solcugazete/status/1741102823658430671#m,Gazeteci Nihal Bengisu Karaca:  “Berbat bir ülkeye iyi para var diye gönüllü top oynamaya gittiler.  Şımarıklıklarına karşılık bulamayınca hakir gördüğümüz Suud’a mı yenik düşeceğiz diye durumu avantaja çevirmek için Atatürk istismarına giriştiler.”,"Dec 30, 2023 · 2:23 PM UTC",198.0,61.0
4790,https://twitter.com/solcugazete/status/1741097856704872638#m,Sivas'ta 2. kattaki eve kamyon çarptı.,"Dec 30, 2023 · 2:04 PM UTC",342.0,22.0
4791,https://twitter.com/solcugazete/status/1741090608658202772#m,#SONDAKİKA   Elazığ’da 4.2 büyüklüğünde deprem oldu.,"Dec 30, 2023 · 1:35 PM UTC",315.0,19.0
4792,https://twitter.com/solcugazete/status/1741090045279211793#m,"Mehmet Büyükekşi:  ""İyi seneler diliyorum. Gereken açıklamaları dün yaptık. Şimdi daha iyiyim.""","Dec 30, 2023 · 1:33 PM UTC",91.0,30.0
4793,https://twitter.com/solcugazete/status/1741087771391836470#m,"Aktroll Mert Armağan:  “Arap kardeşlerim, buraya Türk halkı adına size yalvarmaya geldim.  Türkiye’deki tek Müslüman lider Erdoğan, biz gidersek Atatürk destekçileri gelecek.”","Dec 30, 2023 · 1:24 PM UTC",9989.0,1441.0
4794,https://twitter.com/solcugazete/status/1741086109877108955#m,"TFF yetkilisi Hamit Altıntop'un Suudi Arabistan yöresel kıyafetini giydiği görüntüler ortaya çıktı.  Fotoğrafı çeken muhabir Atilla Türker, Altıntop’un otelde gün boyu bu kıyafetle dolaştığını aktardı.   (T24)","Dec 30, 2023 · 1:17 PM UTC",490.0,66.0
4795,https://twitter.com/solcugazete/status/1741081319507927541#m,"Başakşehir'de yaralama ve tehdit suçlarından gözaltına alınan E.A., polis memurlarına saldırarak kaçmaya çalıştı.  Şahıs, fazla uzaklaşamadan polis merkezi önünde yeniden gözaltına alındı.","Dec 30, 2023 · 12:58 PM UTC",136.0,51.0
4796,https://twitter.com/solcugazete/status/1741076630158594313#m,Azad Yılmaz’ın gözaltına alındığı anlar.,"Dec 30, 2023 · 12:39 PM UTC",279.0,36.0
4797,https://twitter.com/solcugazete/status/1741074666855276567#m,"Azad Yılmaz, ""hakaret ve provokasyon içerikli paylaşım"" gerekçesiyle gözaltına alındı.","Dec 30, 2023 · 12:32 PM UTC",320.0,37.0
4798,https://twitter.com/solcugazete/status/1741072995685163480#m,"Cumhurbaşkanlığı'ndan Süper Kupa finali açıklaması:  — “Protokol 20 Ekim'de imzalandı.”  — “Kulüpler, maçın hemen öncesinde Atatürk tişörtleriyle çıkmak istedi.”  — “Suudi Arabistanlı yetkililer, yönetmelikleri gerekçe gösterdi, reddetti.”","Dec 30, 2023 · 12:25 PM UTC",369.0,46.0
4799,https://twitter.com/solcugazete/status/1741070011530158398#m,"Trabzon'da bir vatandaş, direklere evlilik ilanı astı:","Dec 30, 2023 · 12:13 PM UTC",193.0,30.0
4800,https://twitter.com/solcugazete/status/1741061437814931539#m,"TFF Başkanı Büyükekşi, (‘Son 20 gün içinde bir kulüp başkanı FIFA hakemi dövdü, bir başkan Süper Lig takımını sahadan çekti ve Süper Kupa oynanamadı. Ne düşünüyorsunuz?’ sorusuna)  “Denk mi geldi, denk mi getirildi bilemedim.”","Dec 30, 2023 · 11:39 AM UTC",221.0,37.0
4801,https://twitter.com/solcugazete/status/1741056732086862229#m,Ankara’da Suudi Arabistan Büyükelçiliği’nin bulunduğu sokak Türk bayrakları ve Atatürk posterleri ile donatıldı.,"Dec 30, 2023 · 11:20 AM UTC",2386.0,20.0
4802,https://twitter.com/solcugazete/status/1741055145125838923#m,Antrenmana çıkılmasına izin verilmeyen formalar:,"Dec 30, 2023 · 11:14 AM UTC",7143.0,36.0
4803,https://twitter.com/solcugazete/status/1741052936602489167#m,AMA NASIL GÜZELİZ! 🇹🇷,"Dec 30, 2023 · 11:05 AM UTC",28882.0,70.0
4804,https://twitter.com/solcugazete/status/1741051528004198624#m,Acun Ilıcalı:  “Survivor'ın bir sezonluk maliyeti 12-13 milyon dolar.”,"Dec 30, 2023 · 11:00 AM UTC",465.0,53.0
4805,https://twitter.com/solcugazete/status/1741048519899955288#m,"Suudi parfüm markasının reklamında oynayan Hande Erçel, sosyal medya hesabından Atatürk fotoğrafı paylaştı.   Marka, reklam anlaşmasını iptal etti.","Dec 30, 2023 · 10:48 AM UTC",3157.0,48.0
4806,https://twitter.com/solcugazete/status/1741042005835395375#m,"2006 yılında Almanya'da yapılan Süper Kupa finalinde stadyuma asılan Atatürk posteri ve ""Ne mutlu Türk'üm diyene"" sözünün asıldığı görüntüler sosyal medyada gündem oldu.","Dec 30, 2023 · 10:22 AM UTC",7960.0,28.0
4807,https://twitter.com/solcugazete/status/1741039985069830407#m,"İstanbul Havalimanı'ndan kalkan özel bir jet, Diyarbakır Havaalanı'na inişi sonrası sis nedeniyle pistten çıktı.","Dec 30, 2023 · 10:14 AM UTC",245.0,10.0
4808,https://twitter.com/solcugazete/status/1741036300973805787#m,"Riyadh Season:   “Türk bayraklarının sergilenmesi konusunda anlaşmaya vardık. Bu anlaşmaya rağmen, iki takımın anlaşmaya uymaması üzücü oldu ve bu da maçın yapılamamasına yol açtı.”","Dec 30, 2023 · 9:59 AM UTC",531.0,67.0
4809,https://twitter.com/solcugazete/status/1741033582737731758#m,"Çorum'da, tartıştığı arkadaşını üç yerinden bıçaklayarak öldüren imamın alkollü olduğu ortaya çıktı.   İmam, işlediği cinayetten dolayı pişman olmadığını ifade etti.","Dec 30, 2023 · 9:48 AM UTC",824.0,96.0
4810,https://twitter.com/solcugazete/status/1741033092188692532#m,Adalet Bakanı Tunç:  “Süper Kupa Finalinin ertelenmesi sonrasında bazı sosyal medya hesaplarından provokasyon içerikli ve suç teşkil eden paylaşımlarda bulunanlar hakkında Cumhuriyet Başsavcılıklarımız tarafından adli soruşturma başlatılmıştır.”,"Dec 30, 2023 · 9:46 AM UTC",147.0,27.0
4811,https://twitter.com/solcugazete/status/1741020888164634738#m,"Fatih Altaylı:  — “Mehmet Büyükekşi’den istifa beklemeyin. Koltuğa kendi oturmadı ki, kendi kalksın. Onu oturtan kaldırır ancak.”  — “Kulüplerin federasyon ile birlikte yaptığı açıklama da bir başka rezalet.  Allah aşkına şunlara kahraman muamelesi yapmayın.  Baştan biz Suudi Arabistan da maç yapmayız deselerdi kahraman olurlardı ancak.”","Dec 30, 2023 · 8:58 AM UTC",376.0,18.0
4812,https://twitter.com/solcugazete/status/1741014413044555852#m,Ahmet Çakar:  “İstiklal Marşımız çalınmasın diyen adam sadece vatan haini değil o. çocuğudur.”,"Dec 30, 2023 · 8:32 AM UTC",5790.0,24.0
4813,https://twitter.com/solcugazete/status/1741011174962122896#m,Alex’in paylaşımı:  “ATATÜRK YOKSA TÜRKİYE DE YOK.”,"Dec 30, 2023 · 8:19 AM UTC",10655.0,43.0
4814,https://twitter.com/solcugazete/status/1741004892456522148#m,Hayko Cepkin:   “Oh be. Sabah sabah uyanıp şurayı pırıl pırıl görmeyeli uzun zaman olmuştu. Sadece özel gün ve bayramlarımız dışında şööyyle dimdik bir duruşa hasrettik hepimiz.   Profillerinde ortalama aynı fotolu aynı logolu bir tane Atatürk paylaşımı bile olmayan çakma güruh da fixtür olup gitmiş💨 ortalıktan. Çamaşır suyu ile yıkanmış gibi. Ohhhh Misss Günayydııınnn 🤘🥳🤘(her an mağdur olabilirler aman dikkat😏)”,"Dec 30, 2023 · 7:54 AM UTC",2735.0,15.0
4815,https://twitter.com/solcugazete/status/1740999842401292516#m,"Yıldıray Oğur:  “Atatürk hassasiyetinin sebebi maçın oynandığı yer. Türkiye’nin milyonlarca taraftarı olan, ülkenin en büyük işadamlarının yönettiği iki koca kulübü Suudi Arabistan’da maç oynanınca sanki Atatürkçülüklerine halel gelmiş gibi bir komplekse kapılıp, ne kadar Atatürkçü olduklarını göstermek istediler.”","Dec 30, 2023 · 7:34 AM UTC",186.0,84.0
4816,https://twitter.com/solcugazete/status/1740996409682505783#m,"Gece yarısı İstiklal’de toplanan Galatasaray taraftarları, İstiklal marşımızı okuduktan sonra “Şehitler ölmez vatan bölünmez, Ne mutlu Türk’üm diyene” sloganları attı.","Dec 30, 2023 · 7:21 AM UTC",9268.0,32.0
4817,https://twitter.com/solcugazete/status/1740994888051962284#m,"Mehmet Demirkol'un yaptığı konuşma sosyal medyada gündem oldu:  “Sen benim adıma, benim ulusum adına Suud ile Atatürk pazarlığı yapıyorsun. Sana bu yetkiyi kim verdi, kimsiniz oğlum siz?”","Dec 30, 2023 · 7:15 AM UTC",4231.0,38.0
4818,https://twitter.com/solcugazete/status/1740993504875360581#m,Eski erkek arkadaşı gözaltına alındı.,"Dec 30, 2023 · 7:09 AM UTC",919.0,13.0
4819,https://twitter.com/solcugazete/status/1740992084704698762#m,Fatih Altaylı’nın paylaştığı forma:,"Dec 30, 2023 · 7:03 AM UTC",5787.0,44.0
4820,https://twitter.com/solcugazete/status/1740991662879592581#m,Okan Buruk’un paylaşımı:,"Dec 30, 2023 · 7:02 AM UTC",911.0,10.0
4821,https://twitter.com/solcugazete/status/1740990667952971964#m,"Kuzey Marmara Otoyolu'nun Sakarya kesiminde 10 kişinin öldüğü, 63 kişinin yaralandığı zincirleme kazaya ilişkin gözaltına alınan 7 sürücüden 3'ü tutuklandı.","Dec 30, 2023 · 6:58 AM UTC",134.0,6.0
4822,https://twitter.com/solcugazete/status/1740989505900077462#m,“Atatürk mezardan savaşıyor ve kazanıyor!”   (@kafatv_),"Dec 30, 2023 · 6:53 AM UTC",14212.0,36.0
4823,https://twitter.com/solcugazete/status/1740988713512165634#m,Memleket Partisi:  “Bunca rezalet yaşanırken Cumhurbaşkanı nerede?”,"Dec 30, 2023 · 6:50 AM UTC",15981.0,240.0
4824,https://twitter.com/solcugazete/status/1740984257127104947#m,"Başkentray, Marmaray ve İZBAN seferleri 1 Ocak'ta ücretsiz olacak.","Dec 30, 2023 · 6:32 AM UTC",398.0,12.0
